Timestamp,Profit Percentage
2016-07-01 00:00:00,33.78100981443159
2016-08-01 00:00:00,31.144732903408745
2016-09-01 00:00:00,23.037765292657742
2016-10-01 00:00:00,17.15502923630899
2016-11-01 00:00:00,13.497975018475618
2016-12-01 00:00:00,9.577847801339162
2017-01-01 00:00:00,7.952812506466782
2017-02-01 00:00:00,8.512802456128632
2017-03-01 00:00:00,9.380204293055721
2017-04-01 00:00:00,15.43162639223867
2017-05-01 00:00:00,17.643219413776553
2017-06-01 00:00:00,18.077689237395923
2017-07-01 00:00:00,21.033239223303323
2017-08-01 00:00:00,16.13832866488606
2017-09-01 00:00:00,13.30128507895602
2017-10-01 00:00:00,9.530860213022077
2017-11-01 00:00:00,7.441660416281471
2017-12-01 00:00:00,4.410763780175839
2018-01-01 00:00:00,2.3718074604528407
2018-02-01 00:00:00,3.840312874044425
2018-03-01 00:00:00,6.673226820184819
2018-04-01 00:00:00,8.222539243453905
2018-05-01 00:00:00,10.23820330218602
2018-06-01 00:00:00,9.460354034842984
